match_id,season,competition,player,position_id,position,from_time,to_time,from_period,to_period,start_reason,end_reason
16131,2018/2019,La Liga,Arthur Henrique Ramos de Oliveira Melo,15,Left Center Midfield,00:00,70:49,1,2,Starting XI,Substitution - Off (Tactical)
3773625,2020/2021,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Anssumane Fati,21,Left Wing,00:00,68:01,1,2,Starting XI,Substitution - Off (Tactical)
3749246,2003/2004,Premier League,Patrick Vieira,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773625,2020/2021,La Liga,Jordi Alba Ramos,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749246,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3773625,2020/2021,La Liga,Gerard Piqué Bernabéu,4,Center Back,00:00,66:51,1,2,Starting XI,Substitution - Off (Tactical)
3749246,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773625,2020/2021,La Liga,Ousmane Dembélé,24,Left Center Forward,00:00,81:19,1,2,Starting XI,Substitution - Off (Tactical)
16131,2018/2019,La Liga,Sergio Enrich Ametller,23,Center Forward,00:00,82:23,1,2,Starting XI,Substitution - Off (Tactical)
3749246,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,00:00,81:54,1,2,Starting XI,Substitution - Off (Tactical)
16131,2018/2019,La Liga,Joan Jordán Moreno,11,Left Defensive Midfield,76:32,,2,,Tactical Shift,Final Whistle
16131,2018/2019,La Liga,Joan Jordán Moreno,19,Center Attacking Midfield,00:00,76:32,1,2,Starting XI,Tactical Shift
3749246,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,85:11,1,2,Starting XI,Substitution - Off (Tactical)
3773625,2020/2021,La Liga,Samuel Yves Umtiti,4,Center Back,80:59,,2,,Substitution - On (Injury),Final Whistle
3749246,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773625,2020/2021,La Liga,Lionel Andrés Messi Cuccittini,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,José Ángel Valdés Díaz,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3749246,2003/2004,Premier League,Gaël Clichy,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Gabriel Armando de Abreu,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Ezequiel Marcelo Garay,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Cristiano Piccini,2,Right Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Philippe Coutinho Correia,21,Left Wing,00:00,83:02,1,2,Starting XI,Substitution - Off (Tactical)
16023,2018/2019,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Ivan Rakitić,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Ousmane Dembélé,21,Left Wing,83:02,,2,,Substitution - On (Tactical),Final Whistle
16023,2018/2019,La Liga,Lionel Andrés Messi Cuccittini,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Thomas Vermaelen,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Nélson Cabral Semedo,2,Right Back,00:00,,1,,Starting XI,Final Whistle
16023,2018/2019,La Liga,Rafael Alcântara do Nascimento,15,Left Center Midfield,87:17,,2,,Substitution - On (Tactical),Final Whistle
16023,2018/2019,La Liga,Arthur Henrique Ramos de Oliveira Melo,15,Left Center Midfield,00:00,87:17,1,2,Starting XI,Substitution - Off (Tactical)
16023,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,74:57,1,2,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Ashley Cole,22,Right Center Forward,74:57,,2,,Tactical Shift,Final Whistle
3749590,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,00:00,74:19,1,2,Starting XI,Substitution - Off (Tactical)
3749590,2003/2004,Premier League,Sylvain Wiltord,24,Left Center Forward,66:48,,2,,Substitution - On (Tactical),Final Whistle
16086,2018/2019,La Liga,Óscar Melendo Jiménez,19,Center Attacking Midfield,00:00,62:56,1,2,Starting XI,Substitution - Off (Tactical)
16215,2018/2019,La Liga,Jesé Rodríguez Ruiz,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Borja Iglesias Quintas,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,William Silva de Carvalho,10,Center Defensive Midfield,00:00,74:27,1,2,Starting XI,Substitution - Off (Tactical)
16086,2018/2019,La Liga,Philippe Coutinho Correia,21,Left Wing,67:57,,2,,Substitution - On (Tactical),Final Whistle
16215,2018/2019,La Liga,José Andrés Guardado Hernández,15,Left Center Midfield,00:00,77:12,1,2,Starting XI,Tactical Shift
16215,2018/2019,La Liga,José Andrés Guardado Hernández,13,Right Center Midfield,77:12,,2,,Tactical Shift,Final Whistle
16086,2018/2019,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,Aïssa Mandi,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,Joaquín Sánchez Rodríguez,7,Right Wing Back,00:00,66:43,1,2,Starting XI,Substitution - Off (Tactical)
16086,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,78:46,1,2,Starting XI,Substitution - Off (Tactical)
16086,2018/2019,La Liga,Ivan Rakitić,15,Left Center Midfield,00:00,81:36,1,2,Starting XI,Substitution - Off (Tactical)
16215,2018/2019,La Liga,Cristian Tello Herrera,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Ousmane Dembélé,21,Left Wing,00:00,67:57,1,2,Starting XI,Substitution - Off (Tactical)
16215,2018/2019,La Liga,Sergio Canales Madrazo,15,Left Center Midfield,77:12,,2,,Tactical Shift,Final Whistle
16215,2018/2019,La Liga,Sergio Canales Madrazo,13,Right Center Midfield,00:00,77:12,1,2,Starting XI,Tactical Shift
16086,2018/2019,La Liga,Lionel Andrés Messi Cuccittini,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,Sidnei Rechel da Silva Júnior,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Nélson Cabral Semedo,2,Right Back,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,Pau López Sabata,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Denis Suárez Fernández,13,Right Center Midfield,81:55,,2,,Tactical Shift,Final Whistle
16086,2018/2019,La Liga,Denis Suárez Fernández,15,Left Center Midfield,81:36,81:55,2,2,Substitution - On (Tactical),Tactical Shift
16215,2018/2019,La Liga,Marc Bartra Aregall,4,Center Back,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,Lorenzo Jesús Morón García,19,Center Attacking Midfield,76:40,,2,,Tactical Shift,Final Whistle
16215,2018/2019,La Liga,Lorenzo Jesús Morón García,10,Center Defensive Midfield,74:27,76:40,2,2,Substitution - On (Tactical),Tactical Shift
16086,2018/2019,La Liga,Munir El Haddadi Mohamed,23,Center Forward,78:46,,2,,Substitution - On (Tactical),Final Whistle
16086,2018/2019,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
16086,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,15,Left Center Midfield,81:55,,2,,Tactical Shift,Final Whistle
16086,2018/2019,La Liga,Arturo Erasmo Vidal Pardo,13,Right Center Midfield,00:00,81:55,1,2,Starting XI,Tactical Shift
16215,2018/2019,La Liga,Diego Lainez Leyva,22,Right Center Forward,66:56,,2,,Substitution - On (Tactical),Final Whistle
3749465,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16215,2018/2019,La Liga,Emerson Aparecido Leite de Souza Junior,7,Right Wing Back,66:43,,2,,Substitution - On (Tactical),Final Whistle
16086,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303700,2019/2020,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773474,2020/2021,La Liga,Saidy Janko,7,Right Wing Back,00:00,64:35,1,2,Starting XI,Substitution - Off (Tactical)
3773631,2020/2021,La Liga,José Andrés Guardado Hernández,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773631,2020/2021,La Liga,Aïssa Mandi,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773474,2020/2021,La Liga,Roque Mesa Quevedo,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
3773474,2020/2021,La Liga,Bruno González Cabrera,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773631,2020/2021,La Liga,Cristian Tello Herrera,21,Left Wing,74:21,,2,,Substitution - On (Tactical),Final Whistle
3773474,2020/2021,La Liga,Kenan Kodro,24,Left Center Forward,00:00,84:37,1,2,Starting XI,Substitution - Off (Tactical)
3773631,2020/2021,La Liga,Sergio Canales Madrazo,19,Center Attacking Midfield,81:43,,2,,Substitution - On (Tactical),Final Whistle
3773631,2020/2021,La Liga,Juan Miguel Jiménez López,21,Left Wing,00:00,74:21,1,2,Starting XI,Substitution - Off (Tactical)
3773631,2020/2021,La Liga,Víctor Ruíz Torre,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303400,2019/2020,La Liga,Lionel Andrés Messi Cuccittini,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
303400,2019/2020,La Liga,Sergi Roberto Carnicer,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
303400,2019/2020,La Liga,Frenkie de Jong,13,Right Center Midfield,00:00,84:19,1,2,Starting XI,Substitution - Off (Tactical)
303400,2019/2020,La Liga,Arturo Erasmo Vidal Pardo,15,Left Center Midfield,55:35,,2,,Substitution - On (Tactical),Final Whistle
303400,2019/2020,La Liga,Arthur Henrique Ramos de Oliveira Melo,15,Left Center Midfield,00:00,55:35,1,2,Starting XI,Substitution - Off (Tactical)
303400,2019/2020,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303400,2019/2020,La Liga,Álex Collado Gutiérrez,7,Right Wing Back,84:19,,2,,Substitution - On (Tactical),Final Whistle
303400,2019/2020,La Liga,Anssumane Fati,7,Right Wing Back,00:00,84:19,1,2,Starting XI,Substitution - Off (Tactical)
3749246,2003/2004,Premier League,Darren Fletcher,12,Right Midfield,00:00,71:05,1,2,Starting XI,Substitution - Off (Tactical)
3773372,2020/2021,La Liga,Kieran Trippier,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Jorge Resurrección Merodio,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Yannick Ferreira Carrasco,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Stefan Savić,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Ángel Martín Correa,17,Right Wing,00:00,72:17,1,2,Starting XI,Substitution - Off (Tactical)
3773372,2020/2021,La Liga,Jan Oblak,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Saúl Ñíguez Esclapez,21,Left Wing,12:57,66:55,1,2,Substitution - On (Tactical),Substitution - Off (Tactical)
3773372,2020/2021,La Liga,Geoffrey Kondogbia,17,Right Wing,72:17,,2,,Substitution - On (Tactical),Final Whistle
3773372,2020/2021,La Liga,Mario Hermoso Canseco,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773372,2020/2021,La Liga,Marcos Llorente Moreno,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Philippe Coutinho Correia,20,Left Attacking Midfield,80:57,,2,,Substitution - On (Tactical),Final Whistle
3773523,2020/2021,La Liga,Óscar Mingueza García,5,Left Center Back,00:00,79:02,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,Radostin Kishishev,12,Right Midfield,00:00,77:27,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,Claus Jensen,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Paolo Di Canio,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Graham Stuart,16,Left Midfield,72:45,,2,,Player On,Final Whistle
3749642,2003/2004,Premier League,Graham Stuart,16,Left Midfield,00:00,72:22,1,2,Starting XI,Player Off
3749642,2003/2004,Premier League,Hermann Hreidarsson,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Dean Kiely,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Matt Holland,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Mark Fish,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Jonatan Lillebror Johansson,12,Right Midfield,77:27,,2,,Substitution - On (Tactical),Final Whistle
3749642,2003/2004,Premier League,Luke Young,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Jonathan Fortune,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Carlton Cole Okirie,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,00:00,73:42,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,Patrick Vieira,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749642,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,00:00,73:53,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,87:59,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773689,2020/2021,La Liga,Raúl Albiol i Tortajada,3,Right Center Back,00:00,88:59,1,2,Starting XI,Substitution - Off (Tactical)
3773689,2020/2021,La Liga,Moisés Gómez Bordonado,16,Left Midfield,89:00,,2,,Tactical Shift,Final Whistle
3773689,2020/2021,La Liga,Moisés Gómez Bordonado,13,Right Center Midfield,76:07,89:00,2,2,Substitution - On (Tactical),Tactical Shift
3773689,2020/2021,La Liga,Samuel Chimerenka Chukwueze,12,Right Midfield,00:00,88:47,1,2,Starting XI,Substitution - Off (Tactical)
3773689,2020/2021,La Liga,Juan Marcos Foyth,2,Right Back,00:00,89:00,1,2,Starting XI,Tactical Shift
3773689,2020/2021,La Liga,Juan Marcos Foyth,3,Right Center Back,89:00,,2,,Tactical Shift,Final Whistle
3773689,2020/2021,La Liga,Pervis Josué Estupiñán Tenorio,6,Left Back,59:32,,2,,Substitution - On (Tactical),Final Whistle
3773689,2020/2021,La Liga,Yeremi Jesús Pino Santos,12,Right Midfield,88:47,,2,,Substitution - On (Tactical),Final Whistle
3773689,2020/2021,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,87:14,1,2,Starting XI,Substitution - Off (Tactical)
3773689,2020/2021,La Liga,Jordi Alba Ramos,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
3773689,2020/2021,La Liga,Gerard Piqué Bernabéu,4,Center Back,00:00,,1,,Starting XI,Final Whistle
3773689,2020/2021,La Liga,Ousmane Dembélé,24,Left Center Forward,79:25,,2,,Substitution - On (Tactical),Final Whistle
3773689,2020/2021,La Liga,Antoine Griezmann,24,Left Center Forward,00:00,79:25,1,2,Starting XI,Substitution - Off (Tactical)
3773689,2020/2021,La Liga,Lionel Andrés Messi Cuccittini,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
3773689,2020/2021,La Liga,Sergi Roberto Carnicer,13,Right Center Midfield,87:15,,2,,Tactical Shift,Final Whistle
3773689,2020/2021,La Liga,Sergi Roberto Carnicer,7,Right Wing Back,45:00,87:15,2,2,Substitution - On (Tactical),Tactical Shift
3773689,2020/2021,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773689,2020/2021,La Liga,Frenkie de Jong,10,Center Defensive Midfield,87:15,,2,,Tactical Shift,Final Whistle
3773689,2020/2021,La Liga,Frenkie de Jong,13,Right Center Midfield,00:00,87:15,1,2,Starting XI,Tactical Shift
3773689,2020/2021,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773689,2020/2021,La Liga,Sergino Dest,7,Right Wing Back,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3773689,2020/2021,La Liga,Pedro González López,15,Left Center Midfield,00:00,63:29,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,José Antonio Reyes Calderón,22,Right Center Forward,73:42,,2,,Substitution - On (Tactical),Final Whistle
16157,2018/2019,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Fyodor Smolov,24,Left Center Forward,00:00,60:08,1,2,Starting XI,Substitution - Off (Tactical)
3749642,2003/2004,Premier League,Eduardo César Daude Gaspar,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
16157,2018/2019,La Liga,Francis Joseph Coquelin,13,Right Center Midfield,00:00,71:29,1,2,Starting XI,Substitution - Off (Tactical)
303516,2019/2020,La Liga,Iago Aspas Juncal,22,Right Center Forward,00:00,80:15,1,2,Starting XI,Tactical Shift
16157,2018/2019,La Liga,Denis Cheryshev,24,Left Center Forward,47:15,,2,,Tactical Shift,Final Whistle
303516,2019/2020,La Liga,Iago Aspas Juncal,23,Center Forward,80:15,,2,,Tactical Shift,Final Whistle
3749642,2003/2004,Premier League,Pascal Cygan,16,Left Midfield,87:59,,2,,Substitution - On (Tactical),Final Whistle
16157,2018/2019,La Liga,Denis Cheryshev,16,Left Midfield,00:00,47:15,1,2,Starting XI,Tactical Shift
3749642,2003/2004,Premier League,Kolo Habib Touré,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
16157,2018/2019,La Liga,Rodrigo Moreno Machado,22,Right Center Forward,00:00,78:25,1,2,Starting XI,Substitution - Off (Tactical)
303516,2019/2020,La Liga,Filip Bradarić,13,Right Center Midfield,59:04,60:15,2,2,Substitution - On (Tactical),Tactical Shift
303516,2019/2020,La Liga,Filip Bradarić,10,Center Defensive Midfield,60:15,80:15,2,2,Tactical Shift,Tactical Shift
3749642,2003/2004,Premier League,Gilberto Aparecido da Silva,12,Right Midfield,73:53,,2,,Substitution - On (Tactical),Final Whistle
16157,2018/2019,La Liga,Kevin Gameiro,24,Left Center Forward,30:49,35:55,1,1,Player On,Player Off
303516,2019/2020,La Liga,Filip Bradarić,15,Left Center Midfield,80:15,,2,,Tactical Shift,Final Whistle
16157,2018/2019,La Liga,Kevin Gameiro,24,Left Center Forward,00:00,29:46,1,1,Starting XI,Player Off
16157,2018/2019,La Liga,Kevin Gameiro,24,Left Center Forward,39:13,39:26,1,1,Player On,Substitution - Off (Injury)
3749642,2003/2004,Premier League,Laureano Bisan-Etame Mayer,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Jeison Fabián Murillo Cerón,4,Center Back,72:18,,2,,Substitution - On (Tactical),Final Whistle
16157,2018/2019,La Liga,Antonio Latorre Grueso,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Santiago Mina Lorenzo,8,Left Wing Back,80:14,80:15,2,2,Substitution - On (Tactical),Tactical Shift
303516,2019/2020,La Liga,Santiago Mina Lorenzo,18,Right Attacking Midfield,80:15,,2,,Tactical Shift,Final Whistle
3773571,2020/2021,La Liga,Martin Braithwaite Christensen,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
16157,2018/2019,La Liga,Geoffrey Kondogbia,13,Right Center Midfield,71:29,,2,,Substitution - On (Tactical),Final Whistle
303516,2019/2020,La Liga,Denis Suárez Fernández,8,Left Wing Back,80:15,,2,,Tactical Shift,Final Whistle
303516,2019/2020,La Liga,Denis Suárez Fernández,15,Left Center Midfield,00:00,80:15,1,2,Starting XI,Tactical Shift
3773571,2020/2021,La Liga,Sergio Busquets i Burgos,11,Left Defensive Midfield,70:21,,2,,Substitution - On (Tactical),Final Whistle
16157,2018/2019,La Liga,Norberto Murara Neto,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Jordi Alba Ramos,8,Left Wing Back,00:00,70:30,1,2,Starting XI,Substitution - Off (Tactical)
16157,2018/2019,La Liga,Santiago Mina Lorenzo,22,Right Center Forward,78:25,,2,,Substitution - On (Tactical),Final Whistle
303516,2019/2020,La Liga,Manuel Agudo Durán,24,Left Center Forward,60:08,80:15,2,2,Substitution - On (Tactical),Tactical Shift
303516,2019/2020,La Liga,Manuel Agudo Durán,20,Left Attacking Midfield,80:15,,2,,Tactical Shift,Final Whistle
16157,2018/2019,La Liga,Daniel Parejo Muñoz,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Samuel Yves Umtiti,4,Center Back,70:01,,2,,Substitution - On (Tactical),Final Whistle
16157,2018/2019,La Liga,Gabriel Armando de Abreu,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Rubén Blanco Veiga,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
16157,2018/2019,La Liga,Ferrán Torres García,16,Left Midfield,47:15,,2,,Tactical Shift,Final Whistle
3773571,2020/2021,La Liga,Lionel Andrés Messi Cuccittini,18,Right Attacking Midfield,00:00,,1,,Starting XI,Final Whistle
16157,2018/2019,La Liga,Ferrán Torres García,24,Left Center Forward,39:26,47:15,1,2,Substitution - On (Injury),Tactical Shift
16157,2018/2019,La Liga,Daniel Wass,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Brais Méndez Portela,13,Right Center Midfield,00:00,59:04,1,2,Starting XI,Substitution - Off (Tactical)
3773571,2020/2021,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Rafael Alcântara do Nascimento,13,Right Center Midfield,60:15,,2,,Tactical Shift,Final Whistle
3773571,2020/2021,La Liga,Miralem Pjanić,9,Right Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Rafael Alcântara do Nascimento,10,Center Defensive Midfield,59:15,60:15,2,2,Substitution - On (Tactical),Tactical Shift
16157,2018/2019,La Liga,Ezequiel Marcelo Garay,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Frenkie de Jong,11,Left Defensive Midfield,00:00,70:21,1,2,Starting XI,Substitution - Off (Tactical)
16157,2018/2019,La Liga,Cristiano Piccini,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Néstor Alejandro Araújo Razo,4,Center Back,00:00,72:18,1,2,Starting XI,Substitution - Off (Tactical)
3773571,2020/2021,La Liga,Héctor Junior Firpo Adames,8,Left Wing Back,70:30,,2,,Substitution - On (Tactical),Final Whistle
3773672,2020/2021,La Liga,Diego Carlos Santos Silva,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773552,2020/2021,La Liga,Shinji Okazaki,23,Center Forward,77:11,,2,,Tactical Shift,Final Whistle
303516,2019/2020,La Liga,Okay Yokuşlu,10,Center Defensive Midfield,00:00,59:15,1,2,Starting XI,Substitution - Off (Tactical)
3773571,2020/2021,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Sergino Dest,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle
3773552,2020/2021,La Liga,Dimitrios Siovas,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Joseph Aidoo,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773552,2020/2021,La Liga,Mikel Rico Moreno,10,Center Defensive Midfield,00:00,64:40,1,2,Starting XI,Substitution - Off (Tactical)
3773552,2020/2021,La Liga,Pedro Mosquera Parada,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Kevin Vázquez Comesaña,7,Right Wing Back,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Pedro González López,20,Left Attacking Midfield,00:00,80:57,1,2,Starting XI,Substitution - Off (Tactical)
3773571,2020/2021,La Liga,Ronald Federico Araújo da Silva,4,Center Back,00:00,70:01,1,2,Starting XI,Substitution - Off (Tactical)
303516,2019/2020,La Liga,Jorge Sáenz de Miera Colmeiro,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Óscar Mingueza García,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773571,2020/2021,La Liga,Roque Mesa Quevedo,13,Right Center Midfield,56:27,,2,,Substitution - On (Tactical),Final Whistle
3773552,2020/2021,La Liga,David Ferreiro Quiroga,15,Left Center Midfield,71:50,77:11,2,2,Substitution - On (Tactical),Tactical Shift
3773689,2020/2021,La Liga,Ronald Federico Araújo da Silva,3,Right Center Back,87:15,,2,,Tactical Shift,Final Whistle
3773689,2020/2021,La Liga,Ronald Federico Araújo da Silva,10,Center Defensive Midfield,87:14,87:15,2,2,Substitution - On (Tactical),Tactical Shift
3773689,2020/2021,La Liga,Moriba Kourouma Kourouma,15,Left Center Midfield,63:29,,2,,Substitution - On (Tactical),Final Whistle
3773689,2020/2021,La Liga,Óscar Mingueza García,3,Right Center Back,00:00,87:15,1,2,Starting XI,Tactical Shift
3773689,2020/2021,La Liga,Óscar Mingueza García,7,Right Wing Back,87:15,,2,,Tactical Shift,Final Whistle
