match_id,season,competition,team,player
15973,2018/2019,La Liga,Barcelona,Ivan Rakitić
3773428,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
3773415,2020/2021,La Liga,Cádiz,José Alejandro Martín Valerón
303666,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
15973,2018/2019,La Liga,Barcelona,Ousmane Dembélé
3773428,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
303666,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
15973,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
3773428,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
16190,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
15973,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773428,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
16190,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
15973,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
3773428,2020/2021,La Liga,Barcelona,Ousmane Dembélé
15973,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
16190,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
3773428,2020/2021,La Liga,Barcelona,Antoine Griezmann
15973,2018/2019,La Liga,Barcelona,Munir El Haddadi Mohamed
3773428,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
15973,2018/2019,La Liga,Barcelona,Clément Lenglet
16190,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
3773428,2020/2021,La Liga,Barcelona,Norberto Murara Neto
15973,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16190,2018/2019,La Liga,Barcelona,Ivan Rakitić
3773428,2020/2021,La Liga,Barcelona,Clément Lenglet
16190,2018/2019,La Liga,Barcelona,Ousmane Dembélé
15973,2018/2019,La Liga,Barcelona,Jasper Cillessen
3773428,2020/2021,La Liga,Barcelona,Miralem Pjanić
15973,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
3773428,2020/2021,La Liga,Barcelona,Frenkie de Jong
16190,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
15973,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
3773428,2020/2021,La Liga,Barcelona,Carles Aleña Castillo
16190,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773428,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
15973,2018/2019,La Liga,Huesca,Luis Carlos Correia Pinto
3773428,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
16190,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
3773428,2020/2021,La Liga,Barcelona,Sergino Dest
16190,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
15973,2018/2019,La Liga,Huesca,Xabier Etxeita Gorritxategi
3773428,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
16190,2018/2019,La Liga,Barcelona,Jeison Fabián Murillo Cerón
3773428,2020/2021,La Liga,Barcelona,Ricard Puig Martí
16190,2018/2019,La Liga,Barcelona,Clément Lenglet
15973,2018/2019,La Liga,Huesca,Rúben Afonso Borges Semedo
3773428,2020/2021,La Liga,Barcelona,Pedro González López
16190,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16190,2018/2019,La Liga,Barcelona,Carles Aleña Castillo
3773428,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
15973,2018/2019,La Liga,Huesca,Axel Werner
3773428,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
16190,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
3773428,2020/2021,La Liga,Barcelona,Óscar Mingueza García
16190,2018/2019,La Liga,Barcelona,Ignacio Peña Sotorres
15973,2018/2019,La Liga,Huesca,Gonzalo Julián Melero Manzanares
16190,2018/2019,La Liga,Sevilla,Roque Mesa Quevedo
3764661,2020/2021,La Liga,Athletic Club,Yuri Berchiche Izeta
303548,2019/2020,La Liga,Mallorca,Yannis Salibur
15973,2018/2019,La Liga,Huesca,David Ferreiro Quiroga
15956,2018/2019,La Liga,Real Valladolid,Javier Moyano Lujano
15978,2018/2019,La Liga,Real Sociedad,Jon Bautista Orgilles
15956,2018/2019,La Liga,Real Valladolid,José Ignacio Martínez García
15978,2018/2019,La Liga,Real Sociedad,Miguel Ángel Moyà Rumbo
15956,2018/2019,La Liga,Real Valladolid,Rubén Alcaraz Jiménez
15978,2018/2019,La Liga,Real Sociedad,Luca Sangalli Fuentes
15978,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
15956,2018/2019,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas
15978,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
15956,2018/2019,La Liga,Real Valladolid,Jordi Masip López
15978,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
15956,2018/2019,La Liga,Real Valladolid,Anuar Mohamed Tuhami
15978,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
15978,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
15956,2018/2019,La Liga,Real Valladolid,Francisco José Olivas Alba
15978,2018/2019,La Liga,Barcelona,Ivan Rakitić
15956,2018/2019,La Liga,Real Valladolid,Antonio Jesús Regal Angulo
15978,2018/2019,La Liga,Barcelona,Ousmane Dembélé
15978,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
15956,2018/2019,La Liga,Real Valladolid,Mohamed Salisu
15978,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
15956,2018/2019,La Liga,Real Valladolid,Samuel Pérez Fariña
15978,2018/2019,La Liga,Barcelona,Thomas Vermaelen
16231,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749403,2003/2004,Premier League,Bolton Wanderers,Stylianos Giannakopoulos
15978,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
3749403,2003/2004,Premier League,Bolton Wanderers,Kevin Nolan
15978,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
3749403,2003/2004,Premier League,Bolton Wanderers,Émerson Augusto Thome
15978,2018/2019,La Liga,Barcelona,Munir El Haddadi Mohamed
15978,2018/2019,La Liga,Barcelona,Clément Lenglet
3749403,2003/2004,Premier League,Bolton Wanderers,"Augustine Azuka ""Jay-Jay"" Okocha"
15978,2018/2019,La Liga,Barcelona,Rafael Alcântara do Nascimento
3749403,2003/2004,Premier League,Bolton Wanderers,Jussi Jääskeläinen
15978,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
3749403,2003/2004,Premier League,Bolton Wanderers,Iván Campo Ramos
3749403,2003/2004,Premier League,Bolton Wanderers,Henrik Pedersen
15978,2018/2019,La Liga,Barcelona,Jasper Cillessen
15978,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
3749403,2003/2004,Premier League,Bolton Wanderers,Kevin Cyril Davies
3749403,2003/2004,Premier League,Bolton Wanderers,Per Frandsen
303451,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
3749403,2003/2004,Premier League,Bolton Wanderers,Simon Charlton
3749552,2003/2004,Premier League,Manchester United,Cristiano Ronaldo dos Santos Aveiro
3749552,2003/2004,Premier League,Manchester United,Tim Howard
16182,2018/2019,La Liga,Real Valladolid,Fernando Calero Villa
3773369,2020/2021,La Liga,Huesca,Jorge Pulido Mayoral
16182,2018/2019,La Liga,Real Valladolid,Borja Fernández Fernández
16182,2018/2019,La Liga,Real Valladolid,Javier Moyano Lujano
16182,2018/2019,La Liga,Real Valladolid,José Ignacio Martínez García
3773369,2020/2021,La Liga,Huesca,Denis Vavro
16182,2018/2019,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas
3773369,2020/2021,La Liga,Huesca,Javier Ontiveros Parra
16182,2018/2019,La Liga,Real Valladolid,Jordi Masip López
3773369,2020/2021,La Liga,Huesca,Pablo Ínsua Blanco
16182,2018/2019,La Liga,Real Valladolid,Anuar Mohamed Tuhami
16182,2018/2019,La Liga,Real Valladolid,Francisco José Olivas Alba
3773369,2020/2021,La Liga,Huesca,Sergio Gómez Martín
16182,2018/2019,La Liga,Real Valladolid,Sergio Guardiola Navarro
16182,2018/2019,La Liga,Real Valladolid,Antonio Jesús Regal Angulo
16182,2018/2019,La Liga,Real Valladolid,Joaquín Fernández Moreno
3773369,2020/2021,La Liga,Huesca,Idrissa Doumbia
3773369,2020/2021,La Liga,Huesca,Javier Galán Gil
16182,2018/2019,La Liga,Real Valladolid,Stiven Ricardo Plaza Castillo
3773369,2020/2021,La Liga,Huesca,Rafael Mir Vicente
3749052,2003/2004,Premier League,Wolverhampton Wanderers,Kenny Miller
3773457,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773457,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773369,2020/2021,La Liga,Huesca,Juan Carlos Real Ruiz
3773457,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
3773369,2020/2021,La Liga,Huesca,Daniel Escriche Romero
3773457,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3773457,2020/2021,La Liga,Barcelona,Antoine Griezmann
3773369,2020/2021,La Liga,Huesca,Álvaro Fernández Llorente
3773457,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3773457,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773369,2020/2021,La Liga,Huesca,Jaime Seoane Valenciano
3773457,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3773369,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773457,2020/2021,La Liga,Barcelona,Clément Lenglet
3773369,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773457,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773369,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773457,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773369,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3773457,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3773369,2020/2021,La Liga,Barcelona,Antoine Griezmann
3773457,2020/2021,La Liga,Barcelona,Sergino Dest
3773369,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3773369,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773457,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
15973,2018/2019,La Liga,Huesca,Juan Camilo Hernández Suárez
15973,2018/2019,La Liga,Huesca,Samuele Longo
15973,2018/2019,La Liga,Huesca,Alejandro Gallar Falguera
15973,2018/2019,La Liga,Huesca,Damián Marcelo Musto
15973,2018/2019,La Liga,Huesca,Moisés Gómez Bordonado
15973,2018/2019,La Liga,Huesca,Jorge Miramón Santagertrudis
15973,2018/2019,La Liga,Huesca,Jorge Pulido Mayoral
15973,2018/2019,La Liga,Huesca,Luis Ezequiel Ávila
15973,2018/2019,La Liga,Huesca,Serdar Gürler
15973,2018/2019,La Liga,Huesca,Lluis Sastre Reus
15973,2018/2019,La Liga,Huesca,Pablo Ínsua Blanco
15973,2018/2019,La Liga,Huesca,Roberto Santamaría Cipriain
3749434,2003/2004,Premier League,Arsenal,Ashley Cole
3749358,2003/2004,Premier League,Middlesbrough,Stewart Downing
3749358,2003/2004,Premier League,Middlesbrough,Gareth Southgate
3749358,2003/2004,Premier League,Middlesbrough,Mark Schwarzer
3749358,2003/2004,Premier League,Middlesbrough,George Boateng
3773369,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3773552,2020/2021,La Liga,Huesca,Jorge Pulido Mayoral
3773369,2020/2021,La Liga,Barcelona,Clément Lenglet
3773552,2020/2021,La Liga,Huesca,Javier Ontiveros Parra
3773369,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773369,2020/2021,La Liga,Barcelona,Frenkie de Jong
3773552,2020/2021,La Liga,Huesca,Pablo Ínsua Blanco
3773369,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773552,2020/2021,La Liga,Huesca,Sergio Gómez Martín
3773369,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3773552,2020/2021,La Liga,Huesca,Idrissa Doumbia
3773369,2020/2021,La Liga,Barcelona,Sergino Dest
3773552,2020/2021,La Liga,Huesca,Javier Galán Gil
3773369,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
3773552,2020/2021,La Liga,Huesca,Rafael Mir Vicente
3773369,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773369,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
3773552,2020/2021,La Liga,Huesca,Juan Carlos Real Ruiz
3773369,2020/2021,La Liga,Barcelona,Pedro González López
3773369,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
3773552,2020/2021,La Liga,Huesca,Eugeni Valderrama Domènech
3773552,2020/2021,La Liga,Huesca,Daniel Escriche Romero
3773369,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
3773552,2020/2021,La Liga,Huesca,Álvaro Fernández Llorente
3773369,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773552,2020/2021,La Liga,Huesca,Jaime Seoane Valenciano
3773369,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3773552,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773552,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
16029,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
303680,2019/2020,La Liga,Real Valladolid,Raúl García Carnero
3773552,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
303680,2019/2020,La Liga,Real Valladolid,Enes Ünal
3773552,2020/2021,La Liga,Barcelona,Ousmane Dembélé
303680,2019/2020,La Liga,Real Valladolid,Laureano Antonio Villa Suárez
3773552,2020/2021,La Liga,Barcelona,Antoine Griezmann
303680,2019/2020,La Liga,Real Valladolid,Óscar Plano Pedreño
3773552,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303680,2019/2020,La Liga,Real Valladolid,Javier Moyano Lujano
3773552,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3773552,2020/2021,La Liga,Barcelona,Clément Lenglet
303680,2019/2020,La Liga,Real Valladolid,José Ignacio Martínez García
3773552,2020/2021,La Liga,Barcelona,Miralem Pjanić
303680,2019/2020,La Liga,Real Valladolid,Rubén Alcaraz Jiménez
3773552,2020/2021,La Liga,Barcelona,Frenkie de Jong
303680,2019/2020,La Liga,Real Valladolid,Jordi Masip López
303680,2019/2020,La Liga,Real Valladolid,Francisco José Olivas Alba
3773552,2020/2021,La Liga,Barcelona,Carles Aleña Castillo
3773552,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773552,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
303680,2019/2020,La Liga,Real Valladolid,Pablo Hervías Ruiz
3773552,2020/2021,La Liga,Barcelona,Sergino Dest
3773552,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
303680,2019/2020,La Liga,Real Valladolid,Sergio Guardiola Navarro
3773552,2020/2021,La Liga,Barcelona,Ricard Puig Martí
303504,2019/2020,La Liga,Levante UD,Aitor Fernández Abarisketa
303504,2019/2020,La Liga,Levante UD,Carlos Clerc Martínez
303504,2019/2020,La Liga,Levante UD,Daniel Cárdenas Lindez
3749552,2003/2004,Premier League,Manchester United,Darren Fletcher
15978,2018/2019,La Liga,Real Sociedad,Mikel Merino Zazón
15978,2018/2019,La Liga,Real Sociedad,Héctor Alfredo Moreno Herrera
15978,2018/2019,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea
15978,2018/2019,La Liga,Real Sociedad,David Zurutuza Veillet
15978,2018/2019,La Liga,Real Sociedad,Andoni Gorosabel Espinosa
15978,2018/2019,La Liga,Real Sociedad,Asier Illarramendi Andonegi
15978,2018/2019,La Liga,Real Sociedad,Igor Zubeldia Elorza
15978,2018/2019,La Liga,Real Sociedad,Aritz Elustondo Irribaria
15978,2018/2019,La Liga,Real Sociedad,Mikel Oyarzabal Ugarte
15978,2018/2019,La Liga,Real Sociedad,Raúl Rodríguez Navas
15978,2018/2019,La Liga,Real Sociedad,Gerónimo Rulli
15978,2018/2019,La Liga,Real Sociedad,Juan Miguel Jiménez López
15978,2018/2019,La Liga,Real Sociedad,Theo Bernard François Hernández
15978,2018/2019,La Liga,Real Sociedad,Kévin Manuel Rodrigues
15978,2018/2019,La Liga,Real Sociedad,Rubén Pardo Gutiérrez
3773552,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
3773552,2020/2021,La Liga,Barcelona,Pedro González López
3773552,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
3773552,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
3773552,2020/2021,La Liga,Barcelona,Konrad De La Fuente
3773552,2020/2021,La Liga,Barcelona,Óscar Mingueza García
16136,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3773672,2020/2021,La Liga,Sevilla,Lucas Ariel Ocampos
3773672,2020/2021,La Liga,Sevilla,Jules Koundé
3773672,2020/2021,La Liga,Sevilla,Ivan Rakitić
3773672,2020/2021,La Liga,Sevilla,Youssef En-Nesyri
3773672,2020/2021,La Liga,Sevilla,Munir El Haddadi Mohamed
3773672,2020/2021,La Liga,Sevilla,Joan Jordán Moreno
3773672,2020/2021,La Liga,Sevilla,Sergio Escudero Palomo
3773672,2020/2021,La Liga,Sevilla,Franco Damián Vázquez
3773672,2020/2021,La Liga,Sevilla,Yassine Bounou
3773672,2020/2021,La Liga,Sevilla,Sergi Gómez Solà
3773672,2020/2021,La Liga,Sevilla,Jesús Navas González
3773672,2020/2021,La Liga,Sevilla,Jesús Joaquín Fernández Sáez de la Torre
3773672,2020/2021,La Liga,Sevilla,Carlos Fernández Luna
3773672,2020/2021,La Liga,Sevilla,Tomáš Vaclík
3773672,2020/2021,La Liga,Sevilla,Óliver Torres Muñoz
3773672,2020/2021,La Liga,Sevilla,Fernando Francisco Reges
3773672,2020/2021,La Liga,Sevilla,Óscar Rodríguez Arnaiz
3773672,2020/2021,La Liga,Sevilla,Nemanja Gudelj
3773672,2020/2021,La Liga,Sevilla,Marcos Javier Acuña
3773672,2020/2021,La Liga,Sevilla,Luuk de Jong
3773672,2020/2021,La Liga,Sevilla,Alejandro Pozo Pozo
3773672,2020/2021,La Liga,Sevilla,Javier Díaz Sánchez
3773672,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
3749358,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3749358,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749358,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749358,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
16317,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3749434,2003/2004,Premier League,Arsenal,Dennis Bergkamp
3749434,2003/2004,Premier League,Arsenal,Thierry Henry
3749434,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3749434,2003/2004,Premier League,Arsenal,Fredrik Ljungberg
3749434,2003/2004,Premier League,Arsenal,Robert Pirès
3749434,2003/2004,Premier League,Arsenal,Jens Lehmann
3749434,2003/2004,Premier League,Arsenal,Gaël Clichy
3749434,2003/2004,Premier League,Arsenal,Justin Hoyte
3749434,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu
3749434,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3749434,2003/2004,Premier League,Arsenal,Pascal Cygan
3749434,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749434,2003/2004,Premier League,Arsenal,Jérémie Aliadière
3749434,2003/2004,Premier League,Birmingham City,Robbie Savage
3749434,2003/2004,Premier League,Birmingham City,Clinton Morrison
3749434,2003/2004,Premier League,Birmingham City,Maik Taylor
15986,2018/2019,La Liga,Barcelona,Munir El Haddadi Mohamed
303548,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
15986,2018/2019,La Liga,Barcelona,Clément Lenglet
303548,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303548,2019/2020,La Liga,Barcelona,Ivan Rakitić
15986,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303548,2019/2020,La Liga,Barcelona,Antoine Griezmann
15986,2018/2019,La Liga,Barcelona,Jasper Cillessen
15986,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303548,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303548,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
15986,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
303548,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
15986,2018/2019,La Liga,Girona,Cristhian Ricardo Stuani Curbelo
303548,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
15986,2018/2019,La Liga,Girona,Marc Muniesa Martínez
303548,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303548,2019/2020,La Liga,Barcelona,Frenkie de Jong
15986,2018/2019,La Liga,Girona,Pere Pons Riera
303548,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303548,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
15986,2018/2019,La Liga,Girona,Borja García Freire
15986,2018/2019,La Liga,Girona,Alejandro Granell Nogué
303548,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
15986,2018/2019,La Liga,Girona,Juan Pedro Ramírez López
303548,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
15986,2018/2019,La Liga,Girona,Bernardo José Espinosa Zúñiga
303548,2019/2020,La Liga,Barcelona,Ricard Puig Martí
303548,2019/2020,La Liga,Barcelona,Álex Collado Gutiérrez
15986,2018/2019,La Liga,Girona,Douglas Luiz Soares de Paulo
303548,2019/2020,La Liga,Barcelona,Anssumane Fati
303548,2019/2020,La Liga,Barcelona,Ronald Federico Araújo da Silva
15986,2018/2019,La Liga,Girona,Gorka Iraizoz Moreno
303548,2019/2020,La Liga,Barcelona,Ignacio Peña Sotorres
303548,2019/2020,La Liga,Barcelona,Ramón Rodríguez Jiménez
15986,2018/2019,La Liga,Girona,Francesc Aday Benítez Caraballo
15986,2018/2019,La Liga,Girona,Pedro Alcalá Guirado
303652,2019/2020,La Liga,Espanyol,Sergi Darder Moll
3764661,2020/2021,La Liga,Athletic Club,Iñigo Córdoba Kerejeta
3764661,2020/2021,La Liga,Athletic Club,Raúl García Escudero
15986,2018/2019,La Liga,Girona,Cristian Portugués Manzanera
3764661,2020/2021,La Liga,Athletic Club,Íñigo Lekue Martínez
15986,2018/2019,La Liga,Girona,Yassine Bounou
3764661,2020/2021,La Liga,Athletic Club,Iñaki Williams Arthuer
15986,2018/2019,La Liga,Girona,Aleix García Serrano
3764661,2020/2021,La Liga,Athletic Club,Unai Núñez Gestoso
15986,2018/2019,La Liga,Girona,Pedro Antonio Porro Sauceda
3764661,2020/2021,La Liga,Athletic Club,Ibai Gómez Pérez
3764661,2020/2021,La Liga,Athletic Club,Óscar de Marcos Arana
15986,2018/2019,La Liga,Girona,Patrick Roberts
3764661,2020/2021,La Liga,Athletic Club,Íñigo Martínez Berridi
15986,2018/2019,La Liga,Girona,Seydou Doumbia
3764661,2020/2021,La Liga,Athletic Club,Mikel Vesga Arruti
16231,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303666,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
16231,2018/2019,La Liga,Barcelona,Carles Aleña Castillo
16231,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
303666,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
16231,2018/2019,La Liga,Barcelona,Ignacio Peña Sotorres
303666,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
16231,2018/2019,La Liga,Espanyol,Roberto José Rosales Altuve
303666,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303666,2019/2020,La Liga,Barcelona,Clément Lenglet
303666,2019/2020,La Liga,Barcelona,Frenkie de Jong
16231,2018/2019,La Liga,Espanyol,Roberto Jiménez Gago
303666,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16231,2018/2019,La Liga,Espanyol,Víctor Sánchez Mata
303666,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303666,2019/2020,La Liga,Barcelona,Jean-Clair Todibo
303666,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
16231,2018/2019,La Liga,Espanyol,Sergio García De La Fuente
303666,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
16231,2018/2019,La Liga,Espanyol,Diego López Rodríguez
303666,2019/2020,La Liga,Barcelona,Carles Pérez Sayol
303666,2019/2020,La Liga,Barcelona,Anssumane Fati
16231,2018/2019,La Liga,Espanyol,Edinaldo Gomes Pereira
303666,2019/2020,La Liga,Granada,Maxime Gonalons
16231,2018/2019,La Liga,Espanyol,Esteban Félix Granero Molina
303666,2019/2020,La Liga,Granada,Carlos Fernández Luna
16231,2018/2019,La Liga,Espanyol,Mario Hermoso Canseco
303666,2019/2020,La Liga,Granada,Darwin Daniel Machís Marcano
303666,2019/2020,La Liga,Granada,Yangel Clemente Herrera Ravelo
16231,2018/2019,La Liga,Espanyol,Javier López Rodríguez
16231,2018/2019,La Liga,Espanyol,Hernán Arsenio Pérez González
303666,2019/2020,La Liga,Granada,İsmail Köybaşı
303666,2019/2020,La Liga,Granada,Domingos Sousa Coutinho Meneses Duarte
16231,2018/2019,La Liga,Espanyol,Marc Roca Junqué
303666,2019/2020,La Liga,Granada,José Antonio Rodríguez Díaz
16231,2018/2019,La Liga,Espanyol,Dídac Vilá Rosselló
16231,2018/2019,La Liga,Espanyol,Óscar Melendo Jiménez
303666,2019/2020,La Liga,Granada,Ramon Olamilekan Azeez
303666,2019/2020,La Liga,Granada,Víctor David Díaz Miguel
16231,2018/2019,La Liga,Espanyol,Alfa Semedo Esteves
303666,2019/2020,La Liga,Granada,Germán Sánchez Barahona
3773631,2020/2021,La Liga,Real Betis,Nabil Fekir
15986,2018/2019,La Liga,Girona,Èric Montes Arce
16231,2018/2019,La Liga,Espanyol,Borja Iglesias Quintas
303493,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
16215,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
3749603,2003/2004,Premier League,Arsenal,Ashley Cole
3773656,2020/2021,La Liga,Atlético Madrid,Thomas Lemar
303493,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
16231,2018/2019,La Liga,Espanyol,Adrià Giner Pedrosa
16215,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
303493,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
3773656,2020/2021,La Liga,Atlético Madrid,Kieran Trippier
16215,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
303493,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
16231,2018/2019,La Liga,Espanyol,Lluís López Mármol
16215,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
303493,2019/2020,La Liga,Barcelona,Ivan Rakitić
3773656,2020/2021,La Liga,Atlético Madrid,Diego da Silva Costa
16231,2018/2019,La Liga,Espanyol,Lei Wu
16215,2018/2019,La Liga,Barcelona,Ivan Rakitić
303493,2019/2020,La Liga,Barcelona,Antoine Griezmann
16215,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
3773656,2020/2021,La Liga,Atlético Madrid,Jorge Resurrección Merodio
3749526,2003/2004,Premier League,Arsenal,Ashley Cole
3749522,2003/2004,Premier League,Wolverhampton Wanderers,Kenny Miller
303493,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303493,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
